Purchase Date,Category,Sales Amount,STOCK Quantity,Profit,REGION
11/02/2023,Home Goods,731.9420545,13,175.7965975,East
11/02/2023,Sports,960.0934358,7,334.5500886,West
11/02/2023,Books,1254.760693,13,144.0373629,West
11/03/2023,Electronics,1275.699627,6,275.5625178,West
11/03/2023,Clothing,961.9246588,2,375.9656267,West
11/03/2023,Home Goods,812.9947959,9,308.6977357,South
11/03/2023,Sports,1101.515208,19,254.4801344,South
11/03/2023,Books,729.7985852,11,78.37549402,South
11/04/2023,Electronics,710.7399786,11,225.7295369,North
11/04/2023,Clothing,478.1794084,2,57.18214124,East
11/04/2023,Home Goods,684.2559769,15,201.0980282,North
11/04/2023,Sports,1888.932537,7,624.033248,East
11/04/2023,Books,1322.697241,6,365.7386262,East
11/05/2023,Electronics,1324.516508,12,367.9623682,South
11/05/2023,Clothing,863.0840616,5,308.5518007,South
11/05/2023,Home Goods,1232.993809,10,225.0842943,West
11/05/2023,Sports,983.1597151,17,198.07649,West
11/05/2023,Books,894.745171,14,308.7471096,North
11/06/2023,Electronics,334.495672,13,103.6469217,East
11/06/2023,Clothing,729.8228942,15,216.5041449,North
11/06/2023,Home Goods,660.1645146,16,184.3870521,West
11/06/2023,Sports,998.6134933,2,300.8118509,South
11/06/2023,Books,1111.242156,6,390.7703054,East
11/07/2023,Electronics,779.627984,7,122.9847125,North
11/07/2023,Clothing,394.0560003,8,147.1153502,East
11/07/2023,Home Goods,1739.263732,18,352.5809992,West
11/07/2023,Sports,1098.029343,9,139.8954967,South
11/07/2023,Books,1248.764182,4,195.3937069,South
11/08/2023,Electronics,1276.835529,5,149.518355,East
11/08/2023,Clothing,710.3741471,6,81.48090457,South
11/08/2023,Home Goods,920.1608796,14,367.6002475,North
11/08/2023,Sports,1328.401491,13,143.444127,East
11/08/2023,Books,487.4037259,17,140.2236022,West
11/09/2023,Electronics,1294.336356,10,209.3777984,West
11/09/2023,Clothing,1339.491436,9,184.62618,South
11/09/2023,Home Goods,1316.4194,1,162.2137607,South
11/09/2023,Sports,762.9817382,3,214.151342,South
11/09/2023,Books,1388.495675,18,486.4420702,West
11/10/2023,Electronics,1163.266106,5,289.8495714,West
11/10/2023,Clothing,1269.585352,17,291.4927486,North
11/10/2023,Home Goods,589.4910724,13,161.4839188,East
11/10/2023,Sports,1196.791439,12,136.9412933,North
11/10/2023,Books,1207.07992,1,126.0120679,South
11/11/2023,Electronics,1001.164185,16,162.6209111,East
11/11/2023,Clothing,1486.652476,17,261.6713807,East
11/11/2023,Home Goods,1141.558701,11,399.3265077,South
11/11/2023,Sports,735.1103805,19,274.5562835,North
11/11/2023,Books,1068.74405,18,422.3455065,North
11/12/2023,Electronics,986.5763246,10,115.0679195,East
11/12/2023,Clothing,1094.284827,7,397.9081788,North
11/12/2023,Home Goods,943.7689074,5,362.5865764,South
11/12/2023,Sports,985.2385251,4,154.7498183,North
11/12/2023,Books,1146.725163,1,276.0373,East
11/13/2023,Electronics,827.9980482,16,187.8587334,North
11/13/2023,Clothing,917.0530733,5,130.6021742,South
11/13/2023,Home Goods,1505.891072,5,194.6861327,West
11/13/2023,Sports,896.8629588,4,338.2244377,North
11/13/2023,Books,618.2815068,4,188.4530353,East
11/14/2023,Electronics,810.8370713,15,145.8131634,South
11/14/2023,Clothing,921.7690461,19,322.3585936,South
11/14/2023,Home Goods,628.4310433,17,93.68955489,West
11/14/2023,Sports,995.698087,1,393.9780383,East
11/14/2023,Books,935.6764415,15,342.5631437,South
11/15/2023,Electronics,1065.004936,5,367.5674216,West
11/15/2023,Clothing,908.9949798,12,224.3141987,South
11/15/2023,Home Goods,453.6741792,17,58.7523834,West
11/15/2023,Sports,820.699695,10,313.6296987,North
11/15/2023,Books,1111.063567,1,269.1250162,South
11/16/2023,Electronics,1175.29425,9,213.2327652,North
11/16/2023,Clothing,1417.954377,15,276.0988851,South
11/16/2023,Home Goods,1251.804734,15,266.1291847,South
11/16/2023,Sports,728.708256,7,124.2516,South
11/16/2023,Books,971.6553058,3,215.2791166,South
11/17/2023,Electronics,1245.641133,16,498.0136654,South
11/17/2023,Clothing,1047.387281,13,188.0596666,South
11/17/2023,Home Goods,666.4485329,8,167.1870491,West
11/17/2023,Sports,1226.700556,5,172.6259097,East
11/17/2023,Books,847.8556772,1,160.9458466,South
11/18/2023,Electronics,945.947933,18,171.7040036,East
11/18/2023,Clothing,803.2708772,9,162.797027,South
11/18/2023,Home Goods,756.4956699,3,218.555441,North
11/18/2023,Sports,1160.550493,3,401.8460659,North
11/18/2023,Books,1082.613246,2,131.0185141,North
11/19/2023,Electronics,1378.822745,15,522.0623134,South
11/19/2023,Clothing,1263.036866,13,445.7050528,South
11/19/2023,Home Goods,1047.649582,11,218.1645326,South
11/19/2023,Sports,812.7239738,5,203.1892627,East
11/19/2023,Books,1163.736014,13,128.3844772,North
11/20/2023,Electronics,348.5285786,6,118.1223358,South
11/20/2023,Clothing,706.7987322,2,159.1815935,North
11/20/2023,Home Goods,1250.89054,4,160.1988271,South
11/20/2023,Sports,598.4410988,18,121.8302592,North
11/20/2023,Books,1258.965694,8,459.0096594,East
11/21/2023,Electronics,920.3134535,15,97.30452038,East
11/21/2023,Clothing,1310.954675,8,379.6997162,East
11/21/2023,Home Goods,1343.808273,10,436.9570641,West
11/21/2023,Sports,148.7480676,9,21.36843193,North
11/21/2023,Books,733.8011623,7,202.9175747,West
11/22/2023,Electronics,1231.538853,8,210.6130243,West
11/22/2023,Clothing,1039.098023,5,184.4296418,North
11/22/2023,Home Goods,784.7153811,1,205.8869236,North
11/22/2023,Sports,565.9203791,16,175.7888876,North
11/22/2023,Books,982.2404277,16,241.4009885,South
11/23/2023,Electronics,1211.91652,18,285.2112473,West
11/23/2023,Clothing,879.9577475,18,242.7545154,West
11/23/2023,Home Goods,784.3328754,6,274.137979,South
11/23/2023,Sports,1061.220611,6,261.1117008,West
11/23/2023,Books,1211.03204,16,257.6426652,South
11/24/2023,Electronics,1646.478603,13,391.2223078,South
11/24/2023,Clothing,792.5846154,15,190.6088148,North
11/24/2023,Home Goods,1206.269306,13,458.4717651,South
11/24/2023,Sports,1167.58796,10,461.6324846,South
11/24/2023,Books,213.3342536,16,61.72508939,East
11/25/2023,Electronics,1144.07815,11,213.7491624,West
11/25/2023,Clothing,683.4676974,5,267.8190368,West
11/25/2023,Home Goods,1258.430958,13,318.0651396,North
11/25/2023,Sports,1075.394994,13,238.8124604,West
11/25/2023,Books,1441.310407,14,509.780865,West
11/26/2023,Electronics,790.1514339,15,176.4709859,South
11/26/2023,Clothing,938.8530625,17,365.8550304,West
11/26/2023,Home Goods,1194.129518,19,240.6792688,East
11/26/2023,Sports,1087.867771,14,350.9534702,West
11/26/2023,Books,983.1564604,1,134.1827449,South
11/27/2023,Electronics,702.1401997,1,154.5459645,South
11/27/2023,Clothing,566.4384207,6,145.0476531,West
11/27/2023,Home Goods,1286.580771,8,260.4564689,East
11/27/2023,Sports,988.3771315,12,340.1135001,South
11/27/2023,Books,1169.891962,5,218.4715918,East
11/28/2023,Electronics,833.4658791,5,95.81360714,North
11/28/2023,Clothing,1114.408384,7,327.1290371,North
11/28/2023,Home Goods,969.7343873,19,376.3636445,East
11/28/2023,Sports,489.2554595,8,132.1271209,East
11/28/2023,Books,1005.545821,2,301.4466991,North
11/29/2023,Electronics,1113.951461,6,334.4077327,North
11/29/2023,Clothing,960.2012751,2,316.5428434,South
11/29/2023,Home Goods,643.3109741,1,167.8769409,North
11/29/2023,Sports,985.0359538,13,161.4578302,West
11/29/2023,Books,762.7354625,7,134.2106819,East
11/30/2023,Electronics,1010.202429,3,289.6158372,West
11/30/2023,Clothing,70.09884317,1,9.795696245,South
11/30/2023,Home Goods,1038.595884,16,131.7375136,West
11/30/2023,Sports,961.6965783,12,133.3592103,South
11/30/2023,Books,1024.075297,18,293.8495545,East
12/01/2023,Electronics,1086.947295,17,317.1283393,South
12/01/2023,Clothing,1178.030128,16,370.0170072,West
12/01/2023,Home Goods,859.2477402,4,238.9332328,West
12/01/2023,Sports,1370.274345,16,322.5427846,South
12/01/2023,Books,1308.82393,14,359.1364516,North
12/02/2023,Electronics,1239.010578,17,300.2906987,East
12/02/2023,Clothing,1015.111569,19,344.1821766,West
12/02/2023,Home Goods,1190.65906,13,406.7766242,South
12/02/2023,Sports,1083.725158,18,299.5098776,West
12/02/2023,Books,1087.469103,17,408.1617313,South
12/03/2023,Electronics,979.9327175,4,385.6027819,West
12/03/2023,Clothing,1436.396944,11,275.1129717,South
12/03/2023,Home Goods,939.7795246,17,103.8905355,West
12/03/2023,Sports,623.1612116,3,164.036338,West
12/03/2023,Books,928.8024089,18,184.4862004,West
12/04/2023,Electronics,852.3136028,17,132.3903468,South
12/04/2023,Clothing,1474.766491,2,181.3766944,North
12/04/2023,Home Goods,922.7345287,6,208.2426301,South
12/04/2023,Sports,1300.394874,5,210.0056704,South
12/04/2023,Books,711.5506005,15,82.31482825,South
12/05/2023,Electronics,1166.292193,7,239.9748499,South
12/05/2023,Clothing,1288.724922,10,232.3031176,South
12/05/2023,Home Goods,746.2980687,16,102.3228797,East
12/05/2023,Sports,995.7703102,18,137.5830606,North
12/05/2023,Books,1301.978715,8,233.7236494,South
12/06/2023,Electronics,1384.640722,19,222.4069202,West
12/06/2023,Clothing,1176.356766,4,374.3883963,East
12/06/2023,Home Goods,1185.921635,12,327.8335912,East
12/06/2023,Sports,1405.255699,18,222.7316529,West
12/06/2023,Books,803.8962578,2,230.0486239,West
12/07/2023,Electronics,1205.676924,19,289.2568183,West
12/07/2023,Clothing,957.5054242,2,126.8887259,North
12/07/2023,Home Goods,1096.412896,18,118.6770133,South
12/07/2023,Sports,856.4385099,3,340.9254339,East
12/07/2023,Books,1354.470315,7,161.0089241,West
12/08/2023,Electronics,1703.096216,11,186.8998761,North
12/08/2023,Clothing,975.2060596,12,102.1582497,East
12/08/2023,Home Goods,1629.927519,13,597.5704736,West
12/08/2023,Sports,227.9427269,19,61.53438134,North
12/08/2023,Books,907.8699383,18,105.1747061,East
12/09/2023,Electronics,750.2526465,2,274.3432595,South
12/09/2023,Clothing,578.0577988,3,210.8308335,West
12/09/2023,Home Goods,817.5981571,17,204.1809114,South
12/09/2023,Sports,695.656082,14,74.15314315,North
12/09/2023,Books,933.3670114,5,121.6013762,South
12/10/2023,Electronics,887.6038097,2,355.0013805,East
12/10/2023,Clothing,744.2839702,1,279.9910264,West
12/10/2023,Home Goods,1142.609683,11,139.1203788,West
12/10/2023,Sports,485.6637839,10,86.23794809,South
12/10/2023,Books,1047.053273,14,231.0617521,West
12/11/2023,Electronics,1212.449336,8,209.8246655,West
12/11/2023,Clothing,1099.343953,5,144.5095587,South
12/11/2023,Home Goods,882.4369704,15,92.29688534,North
12/11/2023,Sports,694.6707073,2,144.8264742,West
12/11/2023,Books,851.0404794,14,130.151264,South
12/12/2023,Electronics,653.9522722,4,79.20775124,West
12/12/2023,Clothing,1399.622858,5,372.6212913,East
12/12/2023,Home Goods,441.6880212,15,94.34942284,West
12/12/2023,Sports,870.9052466,8,313.5663386,East
12/12/2023,Books,698.3062041,7,89.70075444,South
12/13/2023,Electronics,1000.671625,19,282.2042689,West
12/13/2023,Clothing,1529.893182,13,518.9797988,West
12/13/2023,Home Goods,1036.258564,7,157.7115274,West
12/13/2023,Sports,739.3624759,8,99.57858273,West
12/13/2023,Books,1643.510926,15,652.8430406,West
12/14/2023,Electronics,1268.403143,10,306.8231409,South
12/14/2023,Clothing,1000.944318,6,129.3350369,West
12/14/2023,Home Goods,1368.997111,12,399.0179251,South
12/14/2023,Sports,1359.337757,1,476.668188,West
12/14/2023,Books,1373.414373,8,242.6821371,West
12/15/2023,Electronics,1321.307184,8,450.7744712,West
12/15/2023,Clothing,1098.186781,1,344.920931,North
12/15/2023,Home Goods,664.0025709,17,152.4781447,North
12/15/2023,Sports,947.91129,10,223.3890687,West
12/15/2023,Books,676.9073361,14,214.8283029,South
12/16/2023,Electronics,1310.765398,11,407.5955237,East
12/16/2023,Clothing,1458.624355,6,393.3633598,North
12/16/2023,Home Goods,975.6862106,8,203.7815732,East
12/16/2023,Sports,846.7904159,15,207.5948968,South
12/16/2023,Books,1342.258965,16,261.6550941,North
12/17/2023,Electronics,1043.472391,5,113.5191871,West
12/17/2023,Clothing,1084.288996,19,274.1653591,North
12/17/2023,Home Goods,959.9188187,8,151.6688725,North
12/17/2023,Sports,769.8113876,9,171.3676119,West
12/17/2023,Books,893.5161309,11,192.919462,West
12/18/2023,Electronics,1150.687368,7,260.5770147,South
12/18/2023,Clothing,787.9285663,4,291.6073763,West
12/18/2023,Home Goods,1156.450758,3,339.5007446,East
12/18/2023,Sports,1347.929489,16,485.8759072,North
12/18/2023,Books,1154.103753,11,357.0327505,South
12/19/2023,Electronics,833.3665621,7,313.5385475,West
12/19/2023,Clothing,1006.559723,8,389.0422538,South
12/19/2023,Home Goods,1046.5975,4,371.0655578,West
12/19/2023,Sports,1119.44418,17,293.8306748,East
12/19/2023,Books,1683.125949,15,251.2589518,East
12/20/2023,Electronics,629.6464005,1,219.7849174,West
12/20/2023,Clothing,635.6746979,16,192.7613637,North
12/20/2023,Home Goods,1136.871639,13,358.6040139,North
12/20/2023,Sports,1069.745986,11,115.9094544,East
12/20/2023,Books,1270.44896,15,302.220021,South
12/21/2023,Electronics,1076.655327,7,198.0292996,South
12/21/2023,Clothing,1001.30226,8,224.391493,East
12/21/2023,Home Goods,710.4700988,12,130.2770106,South
12/21/2023,Sports,1107.723489,16,258.203394,West
12/21/2023,Books,1128.753436,18,408.6181524,North
12/22/2023,Electronics,1249.491268,16,458.0382392,West
12/22/2023,Clothing,980.8154522,9,318.2076249,East
12/22/2023,Home Goods,894.0537886,12,144.4487178,East
12/22/2023,Sports,618.8861586,10,226.3740961,West
12/22/2023,Books,868.3198083,7,285.3127942,West
12/23/2023,Electronics,1165.827323,3,234.2190439,West
12/23/2023,Clothing,901.3094998,5,346.345785,West
12/23/2023,Home Goods,988.7497531,11,173.6671575,North
12/23/2023,Sports,1450.417032,12,177.9081252,South
12/23/2023,Books,1522.712825,9,588.2648251,North
12/24/2023,Electronics,1616.346532,16,504.9180064,South
12/24/2023,Clothing,1025.929057,18,410.2078519,South
12/24/2023,Home Goods,872.7688553,8,200.1227232,East
12/24/2023,Sports,1361.378374,7,174.8068332,South
12/24/2023,Books,1054.761429,14,295.5251549,South
12/25/2023,Electronics,582.4124857,6,177.9622131,North
12/25/2023,Clothing,1511.230623,12,464.4491688,South
12/25/2023,Home Goods,769.9407886,17,254.0076116,East
12/25/2023,Sports,1020.421681,10,239.5184972,South
12/25/2023,Books,1009.749959,8,264.5785178,West
12/26/2023,Electronics,1241.67815,8,344.8736773,South
12/26/2023,Clothing,651.4566771,15,103.2247095,West
12/26/2023,Home Goods,481.1492801,16,185.3151593,West
12/26/2023,Sports,905.8014711,17,254.6550574,South
12/26/2023,Books,1094.31206,7,244.2996069,North
12/27/2023,Electronics,680.9609899,7,113.4030537,North
12/27/2023,Clothing,369.1294807,7,45.77907673,South
12/27/2023,Home Goods,616.9432671,13,219.8505901,South
12/27/2023,Sports,1284.552563,5,148.6225481,West
12/27/2023,Books,1404.515912,7,553.6999936,East
12/28/2023,Electronics,1213.609516,2,203.5215573,East
12/28/2023,Clothing,1171.448421,7,140.5714078,North
12/28/2023,Home Goods,989.446775,12,317.2552825,East
12/28/2023,Sports,1310.164316,2,222.4412157,East
12/28/2023,Books,877.7619678,6,90.17200803,East
12/29/2023,Electronics,782.9260229,2,220.8571167,South
12/29/2023,Clothing,999.8432429,6,341.4365192,North
12/29/2023,Home Goods,1073.018142,9,135.0230588,East
12/29/2023,Sports,371.9683134,1,93.30268401,South
12/29/2023,Books,1257.545552,1,322.6223839,West
12/30/2023,Electronics,1250.682408,1,128.255822,South
12/30/2023,Clothing,1188.630574,17,234.2284315,North
12/30/2023,Home Goods,892.7886711,2,243.8034776,North
12/30/2023,Sports,1147.267364,13,340.5094198,East
12/30/2023,Books,856.7427733,7,87.1816463,South
12/31/2023,Electronics,1132.749004,14,353.4642212,West
12/31/2023,Clothing,679.2619707,8,183.8601997,North
12/31/2023,Home Goods,1193.733728,10,359.0109382,South
12/31/2023,Sports,1076.118706,17,259.5709158,North
12/31/2023,Books,703.9734432,14,134.1060064,East
12/25/2023,Books,1009.749959,8,264.5785178,West
12/26/2023,Electronics,1241.67815,8,344.8736773,South
12/26/2023,Clothing,651.4566771,15,103.2247095,West
12/26/2023,Home Goods,481.1492801,16,185.3151593,West
12/26/2023,Sports,905.8014711,17,254.6550574,South
01/04/2023,,1142.812776,10,237.1790419,North
01/04/2023,Books,1391.098381,7,493.8560247,West
01/05/2023,Electronics,856,5,273.0418628,West
01/05/2023,Clothing,944.302307,3,228.2043237,North
01/05/2023,Home Goods,719.8711477,14,178.6278756,North
01/05/2023,Sports,1235.262456,15,281.9638562,South
